id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
10554,"Plakat Seagull Grace | Dyr, Fotokunst, Svarthvitt",Denne plakaten fanger en elegant fugl som svever over de kraftige og virvlende bølgene. Svart-hvitt-bildet forsterker dramatikken og gir en aura av tidløshet og mystikk. Fuglens bevegelse mot havets konstante intensitet symboliserer frihet og styrke.,https://gallerix-home.no/plakat/10554-seagull-grace,https://img.gallerix.com/product/google/10554.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10554,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Dyr,Fotokunst,Svarthvitt",NO
5862,"Plakat House Rules | Grafisk, Tekstplakater",Morsom plakat med husregler. Blå tekst mot en lys sandfarget bakgrunn.,https://gallerix-home.no/plakat/5862-house-rules,https://img.gallerix.com/product/google/5862.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,5862,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Grafisk,Tekstplakater",NO
6899,"Plakat At The Café | Botaniske, Fotokunst, Byer og arkitektur",Plakat fra kategorien fotokunst med fotografi av en kafé med blomster og dekor i vintagestil.,https://gallerix-home.no/plakat/6899-at-the-cafe,https://img.gallerix.com/product/google/6899.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6899,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rosa/Rød,"Botaniske,Fotokunst,Byer og arkitektur",NO
3788,"Plakat Tree In Sunrise | Natur, Høst",Plakat fra naturkategorien med et vakkert fotografi av et stort løvtre med bakgrunnsbelysning som skinner mellom grenene i soloppgangen.,https://gallerix-home.no/plakat/3788-tree-in-sunrise,https://img.gallerix.com/product/google/3788.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3788,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,"Natur,Høst",NO
4805,"Plakat Vita Märrn II By August Strindberg | Kjente kunstnere, August Strindberg","Plakat med maleriet ""Vita Märrn II"" av den svenske kunstneren August Strindberg. Motivet viser et sjømerke som står på en klippe i Stockholms skjærgård ved den sørlige inngangen.",https://gallerix-home.no/plakat/4805-vita-marrn-ii-by-august-strindberg,https://img.gallerix.com/product/google/4805.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4805,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Kjente kunstnere,August Strindberg",NO
2729,"Plakat Holding Balloons | Mote, Fotokunst, Svarthvitt",Svart og hvit plakat fra motekategorien med et fotografi av en kvinne i høye hæler som bærer ballonger.,https://gallerix-home.no/plakat/2729-holding-balloons,https://img.gallerix.com/product/google/2729.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,2729,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Mote,Fotokunst,Svarthvitt",NO
5870,Plakat Boho Woman Portrait | Akvarell,Boho og vintagestilplakat med en illustrasjon av en kvinne som holder et blad foran ansiktet hennes.,https://gallerix-home.no/plakat/5870-boho-woman-portrait,https://img.gallerix.com/product/google/5870.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5870,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Grønn,Akvarell,NO
10716,"Plakat Kriechendes Und Baumendes By Paul Klee | Kunstplakater, Kjente kunstnere",Plakat fra kategorien kunsttrykk med maleriet «Kriechendes Und Baumendes» av den tysk-sveitsiske kunstneren Paul Klee fra 1937.,https://gallerix-home.no/plakat/10716-kriechendes-und-baumendes-by-paul-klee,https://img.gallerix.com/product/google/10716.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10716,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Kunstplakater,Kjente kunstnere",NO
4744,Plakat The Rue Mosnier With Flags By Édouard Manet | Kjente kunstnere,"Plakat med maleriet ""Rue Mosnier med flagg"" av den franske kunstneren Édouard Manet fra år 1878. Manet var forløperen og inspirasjonskilden til fransk impresjonisme. Impresjonistene ble påvirket av Manets manglende interesse for maleriets emner og hans vektlegging av kunstnerens totale frihet i valg av farger og valører.",https://gallerix-home.no/plakat/4744-the-rue-mosnier-with-flags-by-edouard-manet,https://img.gallerix.com/product/google/4744.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4744,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
5102,Plakat Białe Róże By Tadeusz Makowski | Kjente kunstnere,"Plakat med maleriet «Białe Róże» av kunstneren Tadeusz Makowski fra år 1923. Tadeusz Makowski (1882–1932) var en polsk kunstner som er mest kjent for sin modernistiske stil. Han ble født inn i en stor familie i Polen og begynte sin kunstutdanning ved Academy of Visual Cultures i Warszawa. I løpet av sin tid som student studerte han mange forskjellige kunstneriske stiler, inkludert impresjonisme, symbolisme og kubisme. Makowski var mest kjent for sine landskapsmalerier, som ofte inneholder abstrakte elementer og modernistiske former. Stilen hans uttrykker en dyp følelse av menneskelig ensomhet og er ofte påvirket av polsk folklore og kultur. Han er også kjent for sine portretter og andre figurmalerier, som ofte har et sterkt følelsesmessig preg.",https://gallerix-home.no/plakat/5102-biale-roze-by-tadeusz-makowski,https://img.gallerix.com/product/google/5102.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5102,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Grønn/Gul,Kjente kunstnere,NO
5590,"Plakat Soccer Player | Barneplakater, Svarthvitt, Sport og Trening",Sportsplakat med et svart-hvitt bilde av en fotballspiller som holder en fotball.,https://gallerix-home.no/plakat/5590-soccer-player,https://img.gallerix.com/product/google/5590.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5590,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Barneplakater,Svarthvitt,Sport og Trening",NO
7240,Plakat Armand Duplantis 2018 | Sport og Trening,Svart-hvitt plakat med et fotografi av den svenske stavsprangstjernen Armand Duplantis fra friidretts-EM 2018 i Berlin.,https://gallerix-home.no/plakat/7240-armand-duplantis-2018,https://img.gallerix.com/product/google/7240.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7240,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,Sport og Trening,NO
10688,"Plakat Lucky Paws | Kunstplakater, Japandi","Denne Japandi-plakaten er utsmykket med en sjarmerende lykkekatt, hvis store øyne og lekne uttrykk gir rommet en følelse av glede og positivitet. Fargene i plakaten, med myke blå og varme røde nyanser, utfyller hverandre på en harmonisk måte, og skaper en visuelt tiltalende atmosfære.",https://gallerix-home.no/plakat/10688-lucky-paws,https://img.gallerix.com/product/google/10688.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10688,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Blå/Rød,"Kunstplakater,Japandi",NO
5792,"Plakat Espresso Made In Italy | Tekstplakater, Vintage, Kjøkkenet","Vintage plakat med en vakker illustrasjon og beskrivelse av den populære kaffedrikken espresso. En ekte espresso brygges med italiensk kaffe, som gir kaffen sin unike, mørke og rike aromatiske smak.",https://gallerix-home.no/plakat/5792-espresso-made-in-italy,https://img.gallerix.com/product/google/5792.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5792,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Grønn,"Tekstplakater,Vintage,Kjøkkenet",NO
8567,"Plakat Exotic Harmony | Dyr, Oljemalerier","Skap en eksotisk og fargerik atmosfære med denne vakre plakaten av to fargerike papegøyer som hviler på en palmegren. De levende røde, blå og gule tonene gir energi og liv til ethvert rom, mens den myke bakgrunnen skaper en harmonisk balanse.",https://gallerix-home.no/plakat/8567-exotic-harmony,https://img.gallerix.com/product/google/8567.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8567,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå/Rosa/Rød /Gul,"Dyr,Oljemalerier",NO
9926,Plakat Reflective Calm | Akvarell,"Opplev en drømmeaktig følelse med denne fascinerende plakaten, der eleganse møter kunst. En kvinne hviler med lukkede øyne og hodet bakover, iført en kjole dekorert med dristige, svarte former som kontrasterer mot en myk bakgrunn.",https://gallerix-home.no/plakat/9926-reflective-calm,https://img.gallerix.com/product/google/9926.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9926,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Akvarell,NO
5966,"Plakat A Bird With Wings Spread By James Sowerby | Dyr, Kjente kunstnere",Plakat fra kategorien historisk kunst med maleriet «A Bird With Wings Spread» av den engelske kunstneren James Sowerby.,https://gallerix-home.no/plakat/5966-a-bird-with-wings-spread-by-james-sowerby,https://img.gallerix.com/product/google/5966.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5966,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,"Dyr,Kjente kunstnere",NO
5812,"Plakat Porsche Vintage B&W | Fotokunst, Svarthvitt, Vintage, Motorer og kjøretøy",Sort-hvit plakat fra motorkategorien med et fotografi av to eldre modeller av Porsche 911-biler.,https://gallerix-home.no/plakat/5812-porsche-vintage-bw,https://img.gallerix.com/product/google/5812.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5812,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Svart/Hvitt,"Fotokunst,Svarthvitt,Vintage,Motorer og kjøretøy",NO
8385,Plakat Birkenwäldchen Im Abendlicht By Carl Moll | Kjente kunstnere,Innlegg fra kategorien kjente kunstnere med maleriet &quot;Birkenwäldchen Im Abendlicht&quot; av den østerrikske kunstneren Carl Moll fra år 1902.,https://gallerix-home.no/plakat/8385-birkenwaldchen-im-abendlicht-by-carl-moll,https://img.gallerix.com/product/google/8385.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8385,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,Kjente kunstnere,NO
4989,Plakat Fjord Landscape With Farmhouse By P. C. Skovgaard | Kjente kunstnere,"Plakat med maleriet ""Fjordlandskap med gårdshus"" av den danske kunstneren PC Skovgaard fra år 1838.",https://gallerix-home.no/plakat/4989-fjord-landscape-with-farmhouse-by-p-c-skovgaard,https://img.gallerix.com/product/google/4989.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4989,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
10726,"Plakat Non-Violence Vintage Yellow Edition | Grafisk, Tekstplakater, Vintage, Non-Violence Collection","Non-Violence Vintage Yellow Edition er et ikon i ny drakt – en stilren hyllest til det universelle budskapet om ikke-vold. Inspirert av klassisk plakatdesign møter Carl Fredrik Reuterswärds berømte knyttede revolver en tydelig grafisk form i dempede vintagefarger.Plakaten finnes i fire farger – grønn, gul, rød og blå – alle med det samme kraftfulle budskapet: Vi ønsker å leve i en verden uten vold. Den minimalistiske utformingen passer både i moderne hjem og kreative miljøer, og fungerer som et tydelig visuelt statement for fredelig forandring.Denne posteren er en del av Non-Violence Collection, hvor hvert kjøp støtter The Non-Violence Projects viktige arbeid med å forebygge vold.",https://gallerix-home.no/plakat/10726-non-violence-vintage-yellow-edition,https://img.gallerix.com/product/google/10726.jpg,295.00 NOK,,in stock,new,Gallerix,10726,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,"Grafisk,Tekstplakater,Vintage,Non-Violence Collection",NO
4948,Plakat From The West Slovak Village By Felicián Moczik | Kjente kunstnere,"Plakat med maleriet ""From The West Slovak Village"" av den slovakiske kunstneren Felicián Moczik fra år 1900.",https://gallerix-home.no/plakat/4948-from-the-west-slovak-village-by-felician-moczik,https://img.gallerix.com/product/google/4948.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4948,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå,Kjente kunstnere,NO
10477,Plakat Leaf And Circle Serenity | Abstrakt,"Denne plakaten fanger en subtil eleganse med sine myke, naturlige toner og minimalistiske former. Et stilisert blad er kombinert med sirkulære former i dempede grønne og jordnære nyanser, og skaper en beroligende og harmonisk følelse.",https://gallerix-home.no/plakat/10477-leaf-and-circle-serenity,https://img.gallerix.com/product/google/10477.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10477,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rød,Abstrakt,NO
3476,"Plakat Tram In Lisbon | Fotokunst, Byer og arkitektur, Vintage, Høst, Motorer og kjøretøy",Plakat fra kategorien fotokunst med fotografi fra Lisboa i Portugal. Den vakre arkitekturen i kontrast til den slitte trikken skaper et utrolig vakkert bilde.,https://gallerix-home.no/plakat/3476-tram-in-lisbon,https://img.gallerix.com/product/google/3476.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3476,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Fotokunst,Byer og arkitektur,Vintage,Høst,Motorer og kjøretøy",NO
10203,"Plakat Mediterranean Serenity | Kjøkkenet, Akvarell",Fang middelhavets magi med denne plakaten som utstråler varme og lys. En solfylt terrasse full av gule blomster og en bolle med ferske sitroner tilbyr en perfekt middelhavsatmosfære.,https://gallerix-home.no/plakat/10203-mediterranean-serenity,https://img.gallerix.com/product/google/10203.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10203,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå/Gul,"Kjøkkenet,Akvarell",NO
3441,"Plakat Calm Beach Sunset | Natur, Sommer",Plakat med et vakkert naturbilde av bølger fra havet som skyller over en sandstrand ved solnedgang. Dette motivet utstråler ro og harmoni og er et fint innslag i stuen eller soverommet. Plakaten har en dempet fargebalanse med lyse farger.,https://gallerix-home.no/plakat/3441-calm-beach-sunset,https://img.gallerix.com/product/google/3441.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,3441,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rosa/Rød /Gul,"Natur,Sommer",NO
4142,Plakat Sleeping Friends | Barneplakater,Velkommen til drømmenes verden. &quot;Sleeping Friends&quot; er en barneplakat for barnerom fra kategorien barnemalerier med et akvarellmaleri av en liten elefant og sjiraff som ligger på månen blant skyene og sover sammen. Motivet er malt mot en sandfarget bakgrunn.,https://gallerix-home.no/plakat/4142-sleeping-friends,https://img.gallerix.com/product/google/4142.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,4142,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Blå,Barneplakater,NO
7637,Plakat Emirates Stadium Vintage Sketch 02 EN | Stadionskisser,"Emirates Stadium, som ligger i Nord-London, er det ikoniske hjemmet til Arsenal Football Club. Stadionet åpnet i 2006 og har en kapasitet på rundt 60 000, noe som gjør det til et av de største fotballarenaene i England. Emirates Stadium er kjent for sitt moderne design og toppmoderne fasiliteter, og tilbyr en eksepsjonell kampdagsopplevelse for fansen. Stadionet har førsteklasses gjestfrihetssuiter, avansert akustikk og utmerkede siktlinjer fra alle seter. Dens imponerende arkitektur og livlige atmosfære gjør det til et sentralt knutepunkt for fotball og andre store begivenheter. Emirates Stadium står som et symbol på Arsenals ambisjoner og rike historie i engelsk fotball.",https://gallerix-home.no/plakat/7637-emirates-stadium-vintage-sketch-02-en,https://img.gallerix.com/product/google/7637.jpg,149.00 NOK,,in stock,new,Gallerix,7637,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
8784,"Plakat Winters Harvest | Natur, Julekunst, Vinter, Festlige høytider","Denne plakaten fanger den stille skjønnheten til vinterskogen, med en stabel snødekte stokker omgitt av frostdekte grantrær. Det er et bilde av naturlig enkelhet og rå kraft som formidler følelsen av stillhet og ro i det nordiske vinterlandskapet. Perfekt for å skape en rustikk og harmonisk atmosfære i hjemmet, dette bildet minner om naturens tidløse sjarm og vinterens magi.",https://gallerix-home.no/plakat/8784-winters-harvest,https://img.gallerix.com/product/google/8784.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,8784,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Grønn,"Natur,Julekunst,Vinter,Festlige høytider",NO
